date,capital,position,position_value,total_assets,signal,strategy,dataset
2019-04-29,91765.24625808772,2288,10373.434788300017,102138.68104638773,hold,TA Confluence,train
2019-04-30,91765.24625808772,2288,10271.544731064312,102036.79098915202,hold,TA Confluence,train
2019-05-01,91765.24625808772,2288,10380.091206237523,102145.33746432525,hold,TA Confluence,train
2019-05-02,91765.24625808772,2288,10269.08779775377,102034.3340558415,hold,TA Confluence,train
2019-05-03,91765.24625808772,2288,10348.3354235411,102113.58168162881,hold,TA Confluence,train
2019-05-06,91765.24625808772,2288,10300.743549619827,102065.98980770755,hold,TA Confluence,train
2019-05-07,91765.24625808772,2288,10436.418990445543,102201.66524853326,hold,TA Confluence,train
2019-05-08,91765.24625808772,2288,10558.136683789178,102323.3829418769,hold,TA Confluence,train
2019-05-09,91765.24625808772,2288,10653.438550187371,102418.6848082751,hold,TA Confluence,train
2019-05-10,91765.24625808772,2288,10788.018564431715,102553.26482251943,hold,TA Confluence,train
2019-05-13,91765.24625808772,2288,10873.168225466361,102638.41448355408,hold,TA Confluence,train
2019-05-14,91765.24625808772,2288,10889.372264076832,102654.61852216456,hold,TA Confluence,train
2019-05-15,102914.64973177879,0,0.0,102914.64973177879,sell,TA Confluence,train
2019-05-16,102914.64973177879,0,0.0,102914.64973177879,hold,TA Confluence,train
2019-05-17,92627.09554670917,2150,10287.55418506962,102914.64973177879,buy,TA Confluence,train
2019-05-20,92627.09554670917,2150,10425.700968969699,103052.79651567887,hold,TA Confluence,train
2019-05-21,92627.09554670917,2150,10493.455970342387,103120.55151705156,hold,TA Confluence,train
2019-05-22,92627.09554670917,2150,10896.476031946673,103523.57157865584,hold,TA Confluence,train
2019-05-23,92627.09554670917,2150,10992.774435893183,103619.86998260235,hold,TA Confluence,train
2019-05-24,92627.09554670917,2150,10963.68995713224,103590.78550384141,hold,TA Confluence,train
2019-05-27,92627.09554670917,2150,10796.030094045629,103423.12564075479,hold,TA Confluence,train
2019-05-28,92627.09554670917,2150,10647.138124384679,103274.23367109385,hold,TA Confluence,train
2019-05-29,92627.09554670917,2150,10545.695744460505,103172.79129116968,hold,TA Confluence,train
2019-05-30,92627.09554670917,2150,10207.267364552687,102834.36291126185,hold,TA Confluence,train
2019-05-31,92627.09554670917,2150,10209.81382217277,102836.90936888194,hold,TA Confluence,train
2019-06-03,92627.09554670917,2150,10069.108736559549,102696.20428326871,hold,TA Confluence,train
2019-06-04,92627.09554670917,2150,10289.966466704122,102917.06201341329,hold,TA Confluence,train
2019-06-05,92627.09554670917,2150,10383.533483610907,103010.62903032008,hold,TA Confluence,train
2019-06-06,92627.09554670917,2150,10333.577011154315,102960.67255786348,hold,TA Confluence,train
2019-06-07,92627.09554670917,2150,10135.271935445451,102762.36748215462,hold,TA Confluence,train
2019-06-10,92627.09554670917,2150,10174.413849408083,102801.50939611725,hold,TA Confluence,train
2019-06-11,92627.09554670917,2150,10412.181858534774,103039.27740524395,hold,TA Confluence,train
2019-06-12,92627.09554670917,2150,10508.748654034756,103135.84420074393,hold,TA Confluence,train
2019-06-13,92627.09554670917,2150,10533.691207378717,103160.7867540879,hold,TA Confluence,train
2019-06-14,92627.09554670917,2150,10604.813922337742,103231.9094690469,hold,TA Confluence,train
2019-06-17,92627.09554670917,2150,10652.721787241235,103279.8173339504,hold,TA Confluence,train
2019-06-18,92627.09554670917,2150,10751.834845773872,103378.93039248305,hold,TA Confluence,train
2019-06-19,92627.09554670917,2150,10674.455900681065,103301.55144739023,hold,TA Confluence,train
2019-06-20,92627.09554670917,2150,11057.70942700739,103684.80497371656,hold,TA Confluence,train
2019-06-21,92627.09554670917,2150,10879.50078604635,103506.59633275552,hold,TA Confluence,train
2019-06-24,92627.09554670917,2150,10723.223829094684,103350.31937580385,hold,TA Confluence,train
2019-06-25,92627.09554670917,2150,10636.653305900154,103263.74885260932,hold,TA Confluence,train
2019-06-26,92627.09554670917,2150,10640.859404108778,103267.95495081795,hold,TA Confluence,train
2019-06-27,92627.09554670917,2150,10913.880542866335,103540.9760895755,hold,TA Confluence,train
2019-06-28,92627.09554670917,2150,10772.485616703216,103399.58116341238,hold,TA Confluence,train
2019-07-01,92627.09554670917,2150,10598.872648786553,103225.96819549572,hold,TA Confluence,train
2019-07-02,92627.09554670917,2150,10452.564388666946,103079.65993537611,hold,TA Confluence,train
2019-07-03,92627.09554670917,2150,10317.450991478758,102944.54653818793,hold,TA Confluence,train
2019-07-04,92627.09554670917,2150,10201.613911270553,102828.70945797973,hold,TA Confluence,train
2019-07-05,92627.09554670917,2150,10309.069829362172,102936.16537607134,hold,TA Confluence,train
2019-07-08,92627.09554670917,2150,10333.098305773134,102960.1938524823,hold,TA Confluence,train
2019-07-09,92627.09554670917,2150,10273.860779617922,102900.9563263271,hold,TA Confluence,train
2019-07-10,92627.09554670917,2150,10340.634429507763,102967.72997621693,hold,TA Confluence,train
2019-07-11,92627.09554670917,2150,10597.183817272515,103224.27936398168,hold,TA Confluence,train
2019-07-12,92627.09554670917,2150,10576.77860492443,103203.8741516336,hold,TA Confluence,train
2019-07-15,92627.09554670917,2150,10938.589567343744,103565.68511405292,hold,TA Confluence,train
2019-07-16,92627.09554670917,2150,10836.106070023938,103463.2016167331,hold,TA Confluence,train
2019-07-17,92627.09554670917,2150,11067.53906872648,103694.63461543564,hold,TA Confluence,train
2019-07-18,103830.99260628477,0,0.0,103830.99260628477,sell,TA Confluence,train
2019-07-19,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-07-22,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-07-23,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-07-24,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-07-25,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-07-26,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-07-29,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-07-30,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-07-31,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-01,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-02,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-05,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-06,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-07,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-08,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-09,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-12,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-13,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-14,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-15,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-16,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-19,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-20,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-21,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-22,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-23,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-26,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-27,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-28,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-29,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-08-30,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-02,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-03,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-04,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-05,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-06,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-09,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-10,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-11,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-12,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-13,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-16,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-17,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-18,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-19,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-20,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-23,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-24,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-25,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-26,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-27,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-09-30,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-01,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-02,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-03,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-04,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-07,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-08,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-09,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-10,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-11,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-14,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-15,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-16,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-17,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-18,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-21,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-22,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-23,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-24,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-25,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-28,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-29,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-30,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-10-31,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-11-01,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-11-04,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-11-05,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-11-06,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-11-07,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-11-08,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-11-11,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-11-12,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-11-13,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-11-14,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-11-15,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-11-18,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-11-19,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-11-20,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-11-21,103830.99260628477,0,0.0,103830.99260628477,hold,TA Confluence,train
2019-11-22,93451.73665460409,2107,10379.255951680685,103830.99260628477,buy,TA Confluence,train
2019-11-25,93451.73665460409,2107,10245.952573083874,103697.68922768797,hold,TA Confluence,train
2019-11-26,93451.73665460409,2107,10124.857351762736,103576.59400636682,hold,TA Confluence,train
2019-11-27,93451.73665460409,2107,10262.841602811493,103714.57825741557,hold,TA Confluence,train
2019-11-28,93451.73665460409,2107,10203.38534062778,103655.12199523186,hold,TA Confluence,train
2019-11-29,93451.73665460409,2107,10289.783803506525,103741.52045811061,hold,TA Confluence,train
2019-12-02,93451.73665460409,2107,10476.605041842091,103928.34169644618,hold,TA Confluence,train
2019-12-03,93451.73665460409,2107,10537.25080319489,103988.98745779897,hold,TA Confluence,train
2019-12-04,93451.73665460409,2107,10688.009684626122,104139.74633923022,hold,TA Confluence,train
2019-12-05,93451.73665460409,2107,10694.622276145832,104146.35893074992,hold,TA Confluence,train
2019-12-06,93451.73665460409,2107,10510.063439718826,103961.80009432291,hold,TA Confluence,train
2019-12-09,93451.73665460409,2107,10652.345350782363,104104.08200538644,hold,TA Confluence,train
2019-12-10,93451.73665460409,2107,10703.912352633693,104155.64900723778,hold,TA Confluence,train
2019-12-11,93451.73665460409,2107,11127.082370634253,104578.81902523834,hold,TA Confluence,train
2019-12-12,93451.73665460409,2107,10949.208805426442,104400.94546003053,buy,TA Confluence,train
2019-12-13,93451.73665460409,2107,10881.345282949982,104333.08193755407,hold,TA Confluence,train
2019-12-16,93451.73665460409,2107,10766.341109544695,104218.07776414878,hold,TA Confluence,train
2019-12-17,93451.73665460409,2107,10768.121889557518,104219.8585441616,hold,TA Confluence,train
2019-12-18,93451.73665460409,2107,10601.402295812684,104053.13895041677,hold,TA Confluence,train
2019-12-19,93451.73665460409,2107,10778.136544166693,104229.87319877077,hold,TA Confluence,train
2019-12-20,93451.73665460409,2107,10620.504280350475,104072.24093495456,hold,TA Confluence,train
2019-12-23,93451.73665460409,2107,10735.512871256595,104187.24952586068,hold,TA Confluence,train
2019-12-24,93451.73665460409,2107,11034.614293292088,104486.35094789618,buy,TA Confluence,train
2019-12-25,93451.73665460409,2107,11042.809876928839,104494.54653153292,hold,TA Confluence,train
2019-12-26,104715.34719884493,0,0.0,104715.34719884493,sell,TA Confluence,train
2019-12-27,94248.73149657705,1936,10466.615702267885,104715.34719884493,buy,TA Confluence,train
2019-12-30,94248.73149657705,1936,10595.489464471195,104844.22096104824,hold,TA Confluence,train
2019-12-31,94248.73149657705,1936,10868.07702025193,105116.80851682898,hold,TA Confluence,train
2020-01-01,94248.73149657705,1936,10808.497985100195,105057.22948167725,hold,TA Confluence,train
2020-01-02,94248.73149657705,1936,10806.0972634916,105054.82876006865,hold,TA Confluence,train
2020-01-03,94248.73149657705,1936,10935.551840297081,105184.28333687413,hold,TA Confluence,train
2020-01-06,94248.73149657705,1936,11038.988646001428,105287.72014257847,hold,TA Confluence,train
2020-01-07,105617.60912505387,0,0.0,105617.60912505387,sell,TA Confluence,train
2020-01-08,105617.60912505387,0,0.0,105617.60912505387,hold,TA Confluence,train
2020-01-09,105617.60912505387,0,0.0,105617.60912505387,hold,TA Confluence,train
2020-01-10,105617.60912505387,0,0.0,105617.60912505387,hold,TA Confluence,train
2020-01-13,105617.60912505387,0,0.0,105617.60912505387,hold,TA Confluence,train
2020-01-14,105617.60912505387,0,0.0,105617.60912505387,hold,TA Confluence,train
2020-01-15,105617.60912505387,0,0.0,105617.60912505387,hold,TA Confluence,train
2020-01-16,105617.60912505387,0,0.0,105617.60912505387,hold,TA Confluence,train
2020-01-17,105617.60912505387,0,0.0,105617.60912505387,hold,TA Confluence,train
2020-01-20,105617.60912505387,0,0.0,105617.60912505387,hold,TA Confluence,train
2020-01-21,105617.60912505387,0,0.0,105617.60912505387,hold,TA Confluence,train
2020-01-22,105617.60912505387,0,0.0,105617.60912505387,hold,TA Confluence,train
2020-01-23,105617.60912505387,0,0.0,105617.60912505387,hold,TA Confluence,train
2020-01-24,105617.60912505387,0,0.0,105617.60912505387,hold,TA Confluence,train
2020-01-27,105617.60912505387,0,0.0,105617.60912505387,hold,TA Confluence,train
2020-01-28,105617.60912505387,0,0.0,105617.60912505387,hold,TA Confluence,train
